"month_date_yyyymm","postal_code","zip_name","nielsen_hh_rank","hotness_rank","hotness_rank_mm","hotness_rank_yy","hotness_score","supply_score","demand_score","median_days_on_market","median_days_on_market_mm","median_dom_mm_day","median_days_on_market_yy","median_dom_yy_day","median_dom_vs_us","ldpviews_per_property_mm","ldpviews_per_property_yy","ldpviews_per_property_vs_us","median_listing_price","median_listing_price_mm","median_listing_price_yy","median_listing_price_vs_us"
201609,94030,"millbrae, ca",5314,723,NULL,NULL,91.821096,97.31934732,86.32284382,30.5,NULL,NULL,NULL,NULL,-47.5,NULL,NULL,1.6932,1596550,NULL,NULL,6.2301
201609,94401,"san mateo, ca",2464,686,NULL,NULL,92.060023,94.41724942,89.7027972,36.5,NULL,NULL,NULL,NULL,-41.5,NULL,NULL,1.8523,774550,NULL,NULL,3.0224
201609,94132,"san francisco, ca",3930,334,NULL,NULL,95.352564,99.88344988,90.82167832,14,NULL,NULL,NULL,NULL,-64,NULL,NULL,1.9205,978550,NULL,NULL,3.8184
201609,94517,"clayton, ca",8461,600,NULL,NULL,92.770979,87.1969697,98.34498834,45,NULL,NULL,NULL,NULL,-33,NULL,NULL,2.8977,818550,NULL,NULL,3.1941
201609,94544,"hayward, ca",242,156,NULL,NULL,97.263986,98.55477855,95.97319347,26.5,NULL,NULL,NULL,NULL,-51.5,NULL,NULL,2.3864,539050,NULL,NULL,2.1034
201609,94596,"walnut creek, ca",4700,120,NULL,NULL,97.636946,95.53613054,99.73776224,34.5,NULL,NULL,NULL,NULL,-43.5,NULL,NULL,3.9773,900050,NULL,NULL,3.5121
201609,94904,"greenbrae, ca",7665,3404,NULL,NULL,75.597319,76.25291375,74.94172494,55.5,NULL,NULL,NULL,NULL,-22.5,NULL,NULL,1.3295,1937550,NULL,NULL,7.5608
201609,94801,"richmond, ca",4554,2333,NULL,NULL,81.334499,92.45920746,70.20979021,39,NULL,NULL,NULL,NULL,-39,NULL,NULL,1.2273,350025,NULL,NULL,1.3657
201609,94103,"san francisco, ca",1599,1813,NULL,NULL,84.341492,90.13986014,78.54312354,42,NULL,NULL,NULL,NULL,-36,NULL,NULL,1.4205,1199550,NULL,NULL,4.6809
201609,94110,"san francisco, ca",57,903,NULL,NULL,90.504079,99.51631702,81.49184149,20.5,NULL,NULL,NULL,NULL,-57.5,NULL,NULL,1.5,1147550,NULL,NULL,4.4779
201609,94133,"san francisco, ca",1977,613,NULL,NULL,92.698135,91.32284382,94.07342657,40.5,NULL,NULL,NULL,NULL,-37.5,NULL,NULL,2.1591,1995050,NULL,NULL,7.7852
201609,94107,"san francisco, ca",1596,2115,NULL,NULL,82.715618,96.73659674,68.69463869,32,NULL,NULL,NULL,NULL,-46,NULL,NULL,1.1932,969550,NULL,NULL,3.7833
201609,94510,"benicia, ca",3618,385,NULL,NULL,94.787296,91.66666667,97.90792541,40,NULL,NULL,NULL,NULL,-38,NULL,NULL,2.75,629550,NULL,NULL,2.4565
201609,94591,"vallejo, ca",691,489,NULL,NULL,93.642191,93.52564103,93.75874126,37.5,NULL,NULL,NULL,NULL,-40.5,NULL,NULL,2.125,431800,NULL,NULL,1.6848
201609,94601,"oakland, ca",1526,1034,NULL,NULL,89.420163,93.18764569,85.65268065,38,NULL,NULL,NULL,NULL,-40,NULL,NULL,1.6591,430050,NULL,NULL,1.678
201609,94590,"vallejo, ca",2012,755,NULL,NULL,91.593823,89.23076923,93.95687646,43,NULL,NULL,NULL,NULL,-35,NULL,NULL,2.1477,307300,NULL,NULL,1.199
201609,94523,"pleasant hill, ca",2019,13,NULL,NULL,99.277389,98.62470862,99.93006993,26,NULL,NULL,NULL,NULL,-52,NULL,NULL,4.4545,660050,NULL,NULL,2.5755
201609,94577,"san leandro, ca",943,640,NULL,NULL,92.479604,92.81468531,92.14452214,38.5,NULL,NULL,NULL,NULL,-39.5,NULL,NULL,2.0114,559000,NULL,NULL,2.1812
201609,94578,"san leandro, ca",1838,88,NULL,NULL,98.041958,99.12587413,96.95804196,23.5,NULL,NULL,NULL,NULL,-54.5,NULL,NULL,2.5455,520050,NULL,NULL,2.0292
201609,94588,"pleasanton, ca",3268,890,NULL,NULL,90.600233,89.66200466,91.53846154,42.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,1.9659,920050,NULL,NULL,3.5902
201609,94301,"palo alto, ca",5849,1257,NULL,NULL,87.890443,84.94172494,90.83916084,47.5,NULL,NULL,NULL,NULL,-30.5,NULL,NULL,1.9205,3488050,NULL,NULL,13.6114
201609,94115,"san francisco, ca",897,104,NULL,NULL,97.80303,99.46386946,96.14219114,21,NULL,NULL,NULL,NULL,-57,NULL,NULL,2.4091,1809050,NULL,NULL,7.0593
201609,94043,"mountain view, ca",2380,1669,NULL,NULL,85.241841,99.81351981,70.67016317,16,NULL,NULL,NULL,NULL,-62,NULL,NULL,1.2386,1198050,NULL,NULL,4.675
201609,94587,"union city, ca",338,1069,NULL,NULL,89.117133,94.76689977,83.46736597,36,NULL,NULL,NULL,NULL,-42,NULL,NULL,1.5682,747550,NULL,NULL,2.917
201609,94559,"napa, ca",4204,932,NULL,NULL,90.270979,86.6958042,93.84615385,45.5,NULL,NULL,NULL,NULL,-32.5,NULL,NULL,2.1364,710050,NULL,NULL,2.7707
201609,94609,"oakland, ca",4363,918,NULL,NULL,90.34965,99.81351981,80.88578089,16,NULL,NULL,NULL,NULL,-62,NULL,NULL,1.4886,774050,NULL,NULL,3.0204
201609,94062,"redwood city, ca",4032,2478,NULL,NULL,80.498252,74.0967366,86.8997669,57.5,NULL,NULL,NULL,NULL,-20.5,NULL,NULL,1.7159,1922050,NULL,NULL,7.5003
201609,94519,"concord, ca",6594,107,NULL,NULL,97.768065,98.55477855,96.98135198,26.5,NULL,NULL,NULL,NULL,-51.5,NULL,NULL,2.5568,499050,NULL,NULL,1.9473
201609,94619,"oakland, ca",4588,493,NULL,NULL,93.604312,96.55594406,90.65268065,32.5,NULL,NULL,NULL,NULL,-45.5,NULL,NULL,1.9091,652550,NULL,NULL,2.5463
201609,94945,"novato, ca",6599,541,NULL,NULL,93.234266,94.76689977,91.7016317,36,NULL,NULL,NULL,NULL,-42,NULL,NULL,1.9773,848050,NULL,NULL,3.3092
201609,94603,"oakland, ca",4769,915,NULL,NULL,90.407925,96.73659674,84.07925408,32,NULL,NULL,NULL,NULL,-46,NULL,NULL,1.5909,351550,NULL,NULL,1.3717
201609,94803,"el sobrante, ca",4742,641,NULL,NULL,92.473776,90.13986014,94.80769231,42,NULL,NULL,NULL,NULL,-36,NULL,NULL,2.2386,544050,NULL,NULL,2.1229
201609,94015,"daly city, ca",522,214,NULL,NULL,96.532634,99.37062937,93.69463869,22,NULL,NULL,NULL,NULL,-56,NULL,NULL,2.125,798550,NULL,NULL,3.116
201609,94621,"oakland, ca",4713,2094,NULL,NULL,82.811772,88.25757576,77.36596737,44,NULL,NULL,NULL,NULL,-34,NULL,NULL,1.3864,329909,NULL,NULL,1.2872
201609,94556,"moraga, ca",7528,496,NULL,NULL,93.598485,94.41724942,92.77972028,36.5,NULL,NULL,NULL,NULL,-41.5,NULL,NULL,2.0568,1241480,NULL,NULL,4.8445
201609,94566,"pleasanton, ca",1308,431,NULL,NULL,94.291958,93.18764569,95.3962704,38,NULL,NULL,NULL,NULL,-40,NULL,NULL,2.3068,1252550,NULL,NULL,4.8877
201609,94070,"san carlos, ca",3028,427,NULL,NULL,94.335664,99.7027972,88.96853147,17.5,NULL,NULL,NULL,NULL,-60.5,NULL,NULL,1.8182,1564550,NULL,NULL,6.1052
201609,94530,"el cerrito, ca",3965,116,NULL,NULL,97.668998,99.88344988,95.45454545,14,NULL,NULL,NULL,NULL,-64,NULL,NULL,2.3182,772550,NULL,NULL,3.0146
201609,94560,"newark, ca",2251,1368,NULL,NULL,87.15035,92.81468531,81.48601399,38.5,NULL,NULL,NULL,NULL,-39.5,NULL,NULL,1.5,726550,NULL,NULL,2.8351
201609,94536,"fremont, ca",142,53,NULL,NULL,98.58683,97.50582751,99.66783217,30,NULL,NULL,NULL,NULL,-48,NULL,NULL,3.8182,855000,NULL,NULL,3.3363
201609,94025,"menlo park, ca",1330,1320,NULL,NULL,87.412587,98.84615385,75.97902098,25,NULL,NULL,NULL,NULL,-53,NULL,NULL,1.3523,2375050,NULL,NULL,9.2681
201609,94947,"novato, ca",4513,967,NULL,NULL,89.941725,93.52564103,86.35780886,37.5,NULL,NULL,NULL,NULL,-40.5,NULL,NULL,1.6932,810550,NULL,NULL,3.1629
201609,94583,"san ramon, ca",2435,453,NULL,NULL,94.02972,90.13986014,97.91958042,42,NULL,NULL,NULL,NULL,-36,NULL,NULL,2.75,899550,NULL,NULL,3.5102
201609,94102,"san francisco, ca",826,2861,NULL,NULL,78.426573,98.74125874,58.11188811,25.5,NULL,NULL,NULL,NULL,-52.5,NULL,NULL,1.0114,943550,NULL,NULL,3.6819
201609,94014,"daly city, ca",2006,1814,NULL,NULL,84.335664,87.7039627,80.96736597,44.5,NULL,NULL,NULL,NULL,-33.5,NULL,NULL,1.4886,731994,NULL,NULL,2.8563
201609,94806,"san pablo, ca",573,1016,NULL,NULL,89.560023,91.66666667,87.45337995,40,NULL,NULL,NULL,NULL,-38,NULL,NULL,1.7386,399550,NULL,NULL,1.559
201609,94558,"napa, ca",148,3306,NULL,NULL,76.136364,65.75757576,86.51515152,64.5,NULL,NULL,NULL,NULL,-13.5,NULL,NULL,1.6932,935050,NULL,NULL,3.6487
201609,94804,"richmond, ca",1901,1424,NULL,NULL,86.768648,96.55594406,76.98135198,32.5,NULL,NULL,NULL,NULL,-45.5,NULL,NULL,1.375,407500,NULL,NULL,1.59
201609,94805,"richmond, ca",7943,851,NULL,NULL,90.833333,93.18764569,88.47902098,38,NULL,NULL,NULL,NULL,-40,NULL,NULL,1.7955,514525,NULL,NULL,2.0077
201609,94027,"atherton, ca",11737,6519,NULL,NULL,60.716783,36.21212121,85.22144522,93,NULL,NULL,NULL,NULL,15,NULL,NULL,1.6364,7475050,NULL,NULL,29.17
201609,94585,"suisun city, ca",4505,492,NULL,NULL,93.61014,97.12121212,90.0990676,31,NULL,NULL,NULL,NULL,-47,NULL,NULL,1.875,372050,NULL,NULL,1.4517
201609,94116,"san francisco, ca",1506,56,NULL,NULL,98.461538,99.9009324,97.02214452,13.5,NULL,NULL,NULL,NULL,-64.5,NULL,NULL,2.5682,988994,NULL,NULL,3.8592
201609,94607,"oakland, ca",3432,1329,NULL,NULL,87.368881,97.88461538,76.85314685,29,NULL,NULL,NULL,NULL,-49,NULL,NULL,1.375,589050,NULL,NULL,2.2985
201609,94531,"antioch, ca",2632,133,NULL,NULL,97.491259,98.74125874,96.24125874,25.5,NULL,NULL,NULL,NULL,-52.5,NULL,NULL,2.4205,452525,NULL,NULL,1.7657
201609,94066,"san bruno, ca",1471,140,NULL,NULL,97.456294,99.23659674,95.67599068,23,NULL,NULL,NULL,NULL,-55,NULL,NULL,2.3523,887050,NULL,NULL,3.4614
201609,94085,"sunnyvale, ca",5338,2878,NULL,NULL,78.312937,97.88461538,58.74125874,29,NULL,NULL,NULL,NULL,-49,NULL,NULL,1.0227,948994,NULL,NULL,3.7031
201609,94565,"pittsburg, ca",75,358,NULL,NULL,95.09324,94.76689977,95.41958042,36,NULL,NULL,NULL,NULL,-42,NULL,NULL,2.3068,426991.5,NULL,NULL,1.6661
201609,94521,"concord, ca",1439,262,NULL,NULL,95.981935,93.96853147,97.995338,37,NULL,NULL,NULL,NULL,-41,NULL,NULL,2.7727,597550,NULL,NULL,2.3317
201609,94503,"american canyon, ca",7202,1462,NULL,NULL,86.500583,80.25058275,92.75058275,52,NULL,NULL,NULL,NULL,-26,NULL,NULL,2.0568,599950,NULL,NULL,2.341
201609,94539,"fremont, ca",1236,2128,NULL,NULL,82.634033,94.41724942,70.85081585,36.5,NULL,NULL,NULL,NULL,-41.5,NULL,NULL,1.2386,1297846.5,NULL,NULL,5.0645
201609,94404,"san mateo, ca",1751,179,NULL,NULL,97.01049,98.95104895,95.06993007,24.5,NULL,NULL,NULL,NULL,-53.5,NULL,NULL,2.2727,879550,NULL,NULL,3.4321
201609,94550,"livermore, ca",864,405,NULL,NULL,94.60373,91.32284382,97.88461538,40.5,NULL,NULL,NULL,NULL,-37.5,NULL,NULL,2.7386,859050,NULL,NULL,3.3521
201609,94589,"vallejo, ca",4636,118,NULL,NULL,97.666084,96.73659674,98.5955711,32,NULL,NULL,NULL,NULL,-46,NULL,NULL,2.9886,325000,NULL,NULL,1.2681
201609,94019,"half moon bay, ca",6301,3193,NULL,NULL,76.695804,66.5034965,86.88811189,64,NULL,NULL,NULL,NULL,-14,NULL,NULL,1.7159,1188994,NULL,NULL,4.6397
201609,94598,"walnut creek, ca",3784,182,NULL,NULL,96.966783,95.07575758,98.85780886,35.5,NULL,NULL,NULL,NULL,-42.5,NULL,NULL,3.1023,949050,NULL,NULL,3.7033
201609,94513,"brentwood, ca",584,566,NULL,NULL,93.056527,89.66200466,96.45104895,42.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,2.4432,599050,NULL,NULL,2.3375
201609,94965,"sausalito, ca",7243,2656,NULL,NULL,79.542541,64.56876457,94.51631702,65.5,NULL,NULL,NULL,NULL,-12.5,NULL,NULL,2.2045,2185050,NULL,NULL,8.5266
201609,94122,"san francisco, ca",253,72,NULL,NULL,98.269231,99.94755245,96.59090909,12.5,NULL,NULL,NULL,NULL,-65.5,NULL,NULL,2.4773,1012500,NULL,NULL,3.9509
201609,94127,"san francisco, ca",6150,565,NULL,NULL,93.065268,90.53613054,95.59440559,41.5,NULL,NULL,NULL,NULL,-36.5,NULL,NULL,2.3409,1499050,NULL,NULL,5.8496
201609,94403,"san mateo, ca",1267,460,NULL,NULL,93.918998,98.62470862,89.21328671,26,NULL,NULL,NULL,NULL,-52,NULL,NULL,1.8295,1132050,NULL,NULL,4.4175
201609,94044,"pacifica, ca",1899,354,NULL,NULL,95.136946,98.74125874,91.53263403,25.5,NULL,NULL,NULL,NULL,-52.5,NULL,NULL,1.9659,868800,NULL,NULL,3.3902
201609,94547,"hercules, ca",5311,260,NULL,NULL,96.019814,97.31934732,94.72027972,30.5,NULL,NULL,NULL,NULL,-47.5,NULL,NULL,2.2273,557550,NULL,NULL,2.1756
201609,94124,"san francisco, ca",4053,4316,NULL,NULL,71.18007,55.75174825,86.60839161,73.5,NULL,NULL,NULL,NULL,-4.5,NULL,NULL,1.7045,799050,NULL,NULL,3.118
201609,94602,"oakland, ca",2916,75,NULL,NULL,98.199301,99.05594406,97.34265734,24,NULL,NULL,NULL,NULL,-54,NULL,NULL,2.625,699050,NULL,NULL,2.7277
201609,94121,"san francisco, ca",855,521,NULL,NULL,93.420746,96.55594406,90.28554779,32.5,NULL,NULL,NULL,NULL,-45.5,NULL,NULL,1.8864,1297550,NULL,NULL,5.0633
201609,94605,"oakland, ca",1418,639,NULL,NULL,92.485431,97.50582751,87.46503497,30,NULL,NULL,NULL,NULL,-48,NULL,NULL,1.7386,498550,NULL,NULL,1.9453
201609,95476,"sonoma, ca",1674,2976,NULL,NULL,77.867133,68.73543124,86.9988345,62,NULL,NULL,NULL,NULL,-16,NULL,NULL,1.7159,1100050,NULL,NULL,4.2926
201609,94306,"palo alto, ca",3515,142,NULL,NULL,97.415501,99.46386946,95.36713287,21,NULL,NULL,NULL,NULL,-57,NULL,NULL,2.3068,2280050,NULL,NULL,8.8974
201609,94610,"oakland, ca",1626,321,NULL,NULL,95.434149,99.77855478,91.08974359,16.5,NULL,NULL,NULL,NULL,-61.5,NULL,NULL,1.9318,975050,NULL,NULL,3.8048
201609,94595,"walnut creek, ca",4345,477,NULL,NULL,93.75,96.55594406,90.94405594,32.5,NULL,NULL,NULL,NULL,-45.5,NULL,NULL,1.9205,547300,NULL,NULL,2.1356
201609,95035,"milpitas, ca",447,647,NULL,NULL,92.435897,98.74125874,86.13053613,25.5,NULL,NULL,NULL,NULL,-52.5,NULL,NULL,1.6818,824272,NULL,NULL,3.2164
201609,94063,"redwood city, ca",4466,1711,NULL,NULL,84.97669,79.14918415,90.8041958,53,NULL,NULL,NULL,NULL,-25,NULL,NULL,1.9205,939938,NULL,NULL,3.6678
201609,94552,"castro valley, ca",8047,1537,NULL,NULL,86.066434,79.67365967,92.45920746,52.5,NULL,NULL,NULL,NULL,-25.5,NULL,NULL,2.0341,999050,NULL,NULL,3.8984
201609,95620,"dixon, ca",6464,844,NULL,NULL,90.906177,90.96153846,90.85081585,41,NULL,NULL,NULL,NULL,-37,NULL,NULL,1.9205,444050,NULL,NULL,1.7326
201609,94538,"fremont, ca",299,747,NULL,NULL,91.625874,99.12587413,84.12587413,23.5,NULL,NULL,NULL,NULL,-54.5,NULL,NULL,1.5909,789975,NULL,NULL,3.0826
201609,94563,"orinda, ca",6671,775,NULL,NULL,91.445221,88.25757576,94.63286713,44,NULL,NULL,NULL,NULL,-34,NULL,NULL,2.2159,1880050,NULL,NULL,7.3364
201608,94583,"san ramon, ca",2435,164,NULL,NULL,97.15166,97.05283962,97.25047957,28.5,NULL,NULL,NULL,NULL,-44.5,NULL,NULL,2.5319,918050,NULL,NULL,3.5578
201609,94553,"martinez, ca",700,528,NULL,NULL,93.359557,89.66200466,97.05710956,42.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,2.5682,584050,NULL,NULL,2.279
201608,94303,"palo alto, ca",2385,759,NULL,NULL,91.629367,92.57106319,90.68767076,36,NULL,NULL,NULL,NULL,-37,NULL,NULL,1.8617,850050,NULL,NULL,3.2943
201608,94561,"oakley, ca",2505,115,NULL,NULL,97.698076,98.36656397,97.02958786,24.5,NULL,NULL,NULL,NULL,-48.5,NULL,NULL,2.5,487045,NULL,NULL,1.8874
201608,94531,"antioch, ca",2632,217,NULL,NULL,96.701157,97.73876649,95.66354706,26.5,NULL,NULL,NULL,NULL,-46.5,NULL,NULL,2.2872,462050,NULL,NULL,1.7905
201608,94134,"san francisco, ca",3062,289,NULL,NULL,95.814683,98.19798872,93.43137825,25,NULL,NULL,NULL,NULL,-48,NULL,NULL,2.0638,702050,NULL,NULL,2.7207
201608,94806,"san pablo, ca",573,905,NULL,NULL,90.617915,93.44300413,87.79282683,34.5,NULL,NULL,NULL,NULL,-38.5,NULL,NULL,1.7128,406050,NULL,NULL,1.5735
201608,94804,"richmond, ca",1901,2016,NULL,NULL,83.168633,96.535488,69.80177876,29.5,NULL,NULL,NULL,NULL,-43.5,NULL,NULL,1.1915,399494,NULL,NULL,1.5481
201608,94602,"oakland, ca",2916,255,NULL,NULL,96.247747,96.23321514,96.26227983,30,NULL,NULL,NULL,NULL,-43,NULL,NULL,2.383,687050,NULL,NULL,2.6625
201608,94549,"lafayette, ca",3882,393,NULL,NULL,94.768354,91.32128117,98.21542754,37.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,2.7766,1472050,NULL,NULL,5.7049
201608,94611,"oakland, ca",894,384,NULL,NULL,94.855548,91.32128117,98.38981573,37.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,2.8404,1049550,NULL,NULL,4.0675
201608,94401,"san mateo, ca",2464,317,NULL,NULL,95.547288,97.26210545,93.83247108,28,NULL,NULL,NULL,NULL,-45,NULL,NULL,2.0957,798550,NULL,NULL,3.0947
201608,94545,"hayward, ca",4571,248,NULL,NULL,96.30297,94.41376504,98.19217578,33,NULL,NULL,NULL,NULL,-40,NULL,NULL,2.7766,603550,NULL,NULL,2.3389
201608,94066,"san bruno, ca",1471,309,NULL,NULL,95.611231,98.69208859,92.53037261,23.5,NULL,NULL,NULL,NULL,-49.5,NULL,NULL,1.9787,895550,NULL,NULL,3.4706
201608,94509,"antioch, ca",384,314,NULL,NULL,95.567634,97.73876649,93.39650061,26.5,NULL,NULL,NULL,NULL,-46.5,NULL,NULL,2.0532,347525,NULL,NULL,1.3467
201608,94517,"clayton, ca",8461,668,NULL,NULL,92.42574,87.32779166,97.52368773,42.5,NULL,NULL,NULL,NULL,-30.5,NULL,NULL,2.5957,789550,NULL,NULL,3.0598
201608,94547,"hercules, ca",5311,442,NULL,NULL,94.323664,97.26210545,91.38522351,28,NULL,NULL,NULL,NULL,-45,NULL,NULL,1.9043,537500,NULL,NULL,2.0829
201608,94607,"oakland, ca",3432,1363,NULL,NULL,87.258036,94.12311806,80.39295472,33.5,NULL,NULL,NULL,NULL,-39.5,NULL,NULL,1.4468,597544.5,NULL,NULL,2.3157
201608,94578,"san leandro, ca",1838,22,NULL,NULL,99.174563,99.60472011,98.74440505,18,NULL,NULL,NULL,NULL,-55,NULL,NULL,2.9468,513994,NULL,NULL,1.9918
201608,94530,"el cerrito, ca",3965,911,NULL,NULL,90.600477,91.32128117,89.87967215,37.5,NULL,NULL,NULL,NULL,-35.5,NULL,NULL,1.8191,784549.5,NULL,NULL,3.0404
201608,94523,"pleasant hill, ca",2019,110,NULL,NULL,97.73586,95.63448236,99.83723769,31,NULL,NULL,NULL,NULL,-42,NULL,NULL,4.1064,700500,NULL,NULL,2.7147
201608,94103,"san francisco, ca",1599,2686,NULL,NULL,79.48323,81.20095332,77.76550602,48.5,NULL,NULL,NULL,NULL,-24.5,NULL,NULL,1.3723,985050,NULL,NULL,3.8175
201608,94544,"hayward, ca",242,373,NULL,NULL,95.024124,96.535488,93.5127594,29.5,NULL,NULL,NULL,NULL,-43.5,NULL,NULL,2.0638,535050,NULL,NULL,2.0735
201608,94402,"san mateo, ca",4253,1348,NULL,NULL,87.342324,87.76957507,86.91507295,42,NULL,NULL,NULL,NULL,-31,NULL,NULL,1.6809,1712050,NULL,NULL,6.635
201608,94546,"castro valley, ca",1110,126,NULL,NULL,97.607975,96.82032204,98.39562867,29,NULL,NULL,NULL,NULL,-44,NULL,NULL,2.8404,719300,NULL,NULL,2.7875
201608,94063,"redwood city, ca",4466,1328,NULL,NULL,87.490554,86.29890135,88.68220659,43.5,NULL,NULL,NULL,NULL,-29.5,NULL,NULL,1.7553,932494,NULL,NULL,3.6138
201608,94536,"fremont, ca",142,162,NULL,NULL,97.169098,97.58763006,96.75056676,27,NULL,NULL,NULL,NULL,-46,NULL,NULL,2.4574,883550,NULL,NULL,3.4241
201608,94112,"san francisco, ca",275,265,NULL,NULL,96.10533,97.73876649,94.47189444,26.5,NULL,NULL,NULL,NULL,-46.5,NULL,NULL,2.1489,889050,NULL,NULL,3.4454
201608,94945,"novato, ca",6599,874,NULL,NULL,90.856246,96.23321514,85.47927687,30,NULL,NULL,NULL,NULL,-43,NULL,NULL,1.617,862050,NULL,NULL,3.3408
201608,94124,"san francisco, ca",4053,2610,NULL,NULL,79.823287,74.66720921,84.97936406,54.5,NULL,NULL,NULL,NULL,-18.5,NULL,NULL,1.5957,797605,NULL,NULL,3.091
201608,94960,"san anselmo, ca",6638,1262,NULL,NULL,87.917805,93.44300413,82.39260594,34.5,NULL,NULL,NULL,NULL,-38.5,NULL,NULL,1.5106,1312050,NULL,NULL,5.0848
201608,94131,"san francisco, ca",2441,467,NULL,NULL,94.114399,94.12311806,94.10567924,33.5,NULL,NULL,NULL,NULL,-39.5,NULL,NULL,2.117,1330550,NULL,NULL,5.1565
201608,94585,"suisun city, ca",4505,243,NULL,NULL,96.407603,99.0757426,93.73946405,22,NULL,NULL,NULL,NULL,-51,NULL,NULL,2.0851,366795,NULL,NULL,1.4214
201608,94564,"pinole, ca",6434,672,NULL,NULL,92.399581,94.41376504,90.3853979,33,NULL,NULL,NULL,NULL,-40,NULL,NULL,1.8404,495050,NULL,NULL,1.9184
201608,94102,"san francisco, ca",826,5149,NULL,NULL,67.194675,89.74597454,44.64337616,39.5,NULL,NULL,NULL,NULL,-33.5,NULL,NULL,0.7979,918550,NULL,NULL,3.5597
201608,94107,"san francisco, ca",1596,2014,NULL,NULL,83.174446,92.57106319,73.77782945,36,NULL,NULL,NULL,NULL,-37,NULL,NULL,1.2766,969550,NULL,NULL,3.7574
201608,94027,"atherton, ca",11737,7979,NULL,NULL,53.307563,26.57094693,80.04417834,99.5,NULL,NULL,NULL,NULL,26.5,NULL,NULL,1.4362,7850050,NULL,NULL,30.4235
201608,94109,"san francisco, ca",14,1879,NULL,NULL,84.139394,82.78788583,85.49090275,47,NULL,NULL,NULL,NULL,-26,NULL,NULL,1.617,1180050,NULL,NULL,4.5732
201608,94954,"petaluma, ca",2133,12,NULL,NULL,99.532058,99.60472011,99.45939662,18,NULL,NULL,NULL,NULL,-55,NULL,NULL,3.4681,643550,NULL,NULL,2.494
201608,94005,"brisbane, ca",13244,4502,NULL,NULL,70.258095,87.76957507,52.74661396,42,NULL,NULL,NULL,NULL,-31,NULL,NULL,0.9149,1194050,NULL,NULL,4.6275
201608,94555,"fremont, ca",3397,3340,NULL,NULL,75.980934,97.58763006,54.37423705,27,NULL,NULL,NULL,NULL,-46,NULL,NULL,0.9362,874550,NULL,NULL,3.3892
201608,94114,"san francisco, ca",1144,1436,NULL,NULL,86.673836,87.32779166,86.01988025,42.5,NULL,NULL,NULL,NULL,-30.5,NULL,NULL,1.6383,1825050,NULL,NULL,7.073
201608,94115,"san francisco, ca",897,480,NULL,NULL,94.003953,89.39138522,98.61652037,40,NULL,NULL,NULL,NULL,-33,NULL,NULL,2.9149,1235050,NULL,NULL,4.7864
201608,94133,"san francisco, ca",1977,1083,NULL,NULL,89.240249,84.17136546,94.30913213,45.5,NULL,NULL,NULL,NULL,-27.5,NULL,NULL,2.1383,1995050,NULL,NULL,7.7318
201608,94587,"union city, ca",338,1175,NULL,NULL,88.502005,98.36656397,78.63744696,24.5,NULL,NULL,NULL,NULL,-48.5,NULL,NULL,1.3936,730050,NULL,NULL,2.8292
201608,94588,"pleasanton, ca",3268,756,NULL,NULL,91.640993,92.57106319,90.71092251,36,NULL,NULL,NULL,NULL,-37,NULL,NULL,1.8617,937550,NULL,NULL,3.6334
201608,94568,"dublin, ca",1043,376,NULL,NULL,94.983433,94.12311806,95.84374818,33.5,NULL,NULL,NULL,NULL,-39.5,NULL,NULL,2.3085,819750,NULL,NULL,3.1768
201608,94085,"sunnyvale, ca",5338,1890,NULL,NULL,84.089984,98.5467651,69.63320351,24,NULL,NULL,NULL,NULL,-49,NULL,NULL,1.1915,998938,NULL,NULL,3.8713
201608,94118,"san francisco, ca",947,441,NULL,NULL,94.332384,92.17578329,96.48898448,36.5,NULL,NULL,NULL,NULL,-36.5,NULL,NULL,2.4255,1899050,NULL,NULL,7.3598
201608,94086,"sunnyvale, ca",635,1736,NULL,NULL,84.929954,99.15131082,70.70859734,21.5,NULL,NULL,NULL,NULL,-51.5,NULL,NULL,1.2128,1127045,NULL,NULL,4.3678
201608,94941,"mill valley, ca",2410,2574,NULL,NULL,79.97733,75.76585479,84.18880428,53.5,NULL,NULL,NULL,NULL,-19.5,NULL,NULL,1.5638,1795050,NULL,NULL,6.9567
201608,94520,"concord, ca",2603,138,NULL,NULL,97.485904,99.15131082,95.82049643,21.5,NULL,NULL,NULL,NULL,-51.5,NULL,NULL,2.3085,404500,NULL,NULL,1.5675
201608,94121,"san francisco, ca",855,463,NULL,NULL,94.143463,96.23321514,92.05371156,30,NULL,NULL,NULL,NULL,-43,NULL,NULL,1.9468,1252550,NULL,NULL,4.8542
201608,94513,"brentwood, ca",584,339,NULL,NULL,95.2828,93.44300413,97.1225949,34.5,NULL,NULL,NULL,NULL,-38.5,NULL,NULL,2.5106,592690,NULL,NULL,2.2968
201608,94087,"sunnyvale, ca",480,3074,NULL,NULL,77.501017,94.41376504,60.58826949,33,NULL,NULL,NULL,NULL,-40,NULL,NULL,1.0319,1499050,NULL,NULL,5.8095
201608,94608,"emeryville, ca",1753,382,NULL,NULL,94.899145,99.40708016,90.39121084,20,NULL,NULL,NULL,NULL,-53,NULL,NULL,1.8404,598549.5,NULL,NULL,2.3195
