month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201803,94547,"hercules, ca",NULL,659050,0.0557,0.2114,22,-0.0435,-0.0435,31,0.5897,-0.2152,32,0.1429,0.3333,4,NULL,NULL,0,NULL,NULL,42,0.1053,0.1053,323.3021553,-0.0049,0.1158,1907,0,0.0995,628262,0.0204,0.1514,64,0.0492,0.0492,1.9091,0.2569,0.2569
201803,94122,"san francisco, ca",*,1498050,0.1138,0.3471,16,0,0.6,22,1.4444,NULL,8,-0.7143,-0.5,0,NULL,NULL,4,NULL,NULL,24,0.5,0.4118,677.1186441,-0.0729,-0.0303,1640,0.249,0.0469,1452914,0.1011,0.0829,40,0.25,0.4815,1.5,0.5,-0.2
201803,94550,"livermore, ca",NULL,920050,0.0056,-0.1434,35,0,-0.2222,24,0.4118,0.0213,64,0.4545,0.0667,0,NULL,NULL,4,0,-0.5,66,0.6923,0.1379,461.057419,0.0274,0.0661,2000,0.0043,-0.1427,3968466,1.7744,2.0892,101,0.3649,-0.0194,1.8857,0.7714,0.5968
201803,94583,"san ramon, ca",NULL,958050,0.0257,0.0032,25,0.5625,-0.4186,15,0.5,-0.375,52,0.625,0.0833,0,NULL,NULL,4,NULL,-0.5,45,0.875,0.0714,482.5493171,-0.0138,0.0969,1772,0.0097,-0.1186,1128815,-0.001,-0.1078,70,0.75,-0.1765,1.8,0.3,0.8233
201803,94087,"sunnyvale, ca",NULL,1899050,0.0284,0.152,14,0.4,-0.1765,10,1.2222,0.8182,40,0.25,0,0,NULL,NULL,0,NULL,NULL,32,0.3913,-0.0303,1190.606226,0.1415,0.3061,1555,0.0743,0.0429,1906753,0.0561,0.1586,46,0.3939,-0.08,2.2857,-0.0143,0.3445
201803,94116,"san francisco, ca",NULL,1350050,-0.1304,0.133,13,1.1667,0.1818,9,-0.5,0,24,2,0.2,0,NULL,NULL,0,NULL,NULL,16,0.2308,0,787.1921182,0.0249,0.1066,1792,-0.0422,0.1907,1456322,-0.0463,0.2384,29,0.5263,0.0741,1.2308,-0.9359,-0.2238
201803,94589,"vallejo, ca",NULL,399950,0.0388,0.1831,25,0.1364,-0.0741,24,-0.1273,0.0435,20,0,-0.1667,0,NULL,NULL,8,1,1,13,-0.1333,-0.2778,288.4362681,0.12,0.2622,1440,0,0.036,392398,0.0423,0.2954,38,0.027,-0.1556,0.52,-0.1618,-0.1467
201803,94564,"pinole, ca",NULL,608050,0.0492,0.1285,13,0,0.3,15,-0.0909,-0.6842,20,-0.1667,0.6667,0,NULL,NULL,4,0,NULL,19,0.2667,-0.1739,409.878127,0.1777,0.2689,1504,-0.081,-0.1558,618782,0.1029,0.1298,32,0.1429,-0.0303,1.4615,0.3077,-0.8385
201803,94503,"american canyon, ca",NULL,510050,-0.0555,-0.0366,24,0.2,0.3333,65,-0.5019,-0.595,16,0,3,0,NULL,NULL,4,0,NULL,10,0.6667,0.4286,336.0769231,0.0513,0.1556,1500,-0.05,-0.0013,648123,-0.0141,0.139,34,0.3077,0.36,0.4167,0.1167,0.0278
201803,94705,"berkeley, ca",NULL,1888050,0,0.1112,13,0.1818,0,29,0.0741,0.2889,8,1,0,0,NULL,NULL,0,NULL,NULL,11,0.5714,1.2,628.0310378,0.0403,0.2262,2868,-0.0748,-0.2032,1818678,-0.0678,0.0007,24,0.3333,0.3333,0.8462,0.2098,0.4615
201803,94121,"san francisco, ca",NULL,1795050,-0.0014,0.0565,14,0.1667,-0.1765,16,-0.4074,-0.5897,20,1.5,0.6667,0,NULL,NULL,0,NULL,NULL,14,0.1667,0.4,820.0091366,0.0205,0.01,2280,-0.0113,0.0988,2400804,-0.1075,-0.4323,28,0.1667,0.037,1,0,0.4118
201803,94301,"palo alto, ca",NULL,5988050,0.2947,0.5167,14,0.4,0.2727,24,1.6667,0.7778,8,-0.6,-0.3333,0,NULL,NULL,0,NULL,NULL,11,0.375,0.1,1634.098871,0.0066,0.0396,2637,0.0748,-0.0765,5471443,0.131,0.1775,25,0.3889,0.1905,0.7857,-0.0143,-0.1234
201803,94595,"walnut creek, ca",NULL,499950,0.0774,0.0161,47,0.175,-0.2769,23,0.0222,-0.2203,48,0,-0.1429,0,NULL,NULL,8,0,0,53,0.0192,-0.0536,425.3308129,0.0243,0.0441,1157,0.034,-0.0454,602998,-0.0152,0.0137,100,0.087,-0.1736,1.1277,-0.1723,0.2661
201803,94601,"oakland, ca",*,585050,0.0174,NULL,32,0.28,NULL,31,0.1698,NULL,24,0.5,0,0,NULL,NULL,8,NULL,NULL,21,0.2353,-0.3824,487.9454927,0.0423,0.3237,1208,-0.0082,0.0509,610099,0.0043,0.1578,53,0.2619,0.0392,0.6563,-0.0238,-1.3438
201803,94025,"menlo park, ca",NULL,3295050,0.1362,0.4547,23,0.3529,-0.3784,15,0.1111,-0.4737,40,1,0,0,NULL,NULL,0,NULL,-1,27,0.2857,0.5,1214.31127,0.0188,0.2111,2276,0.0969,-0.0063,3354711,0.0323,0.2558,50,0.3158,-0.0909,1.1739,-0.0614,0.6874
201803,94066,"san bruno, ca",NULL,949550,0.0128,0.0134,19,1.375,0,10,-0.1667,0.0526,32,0.6,-0.1111,0,NULL,NULL,0,NULL,NULL,31,0.7222,0.1481,708.2417582,-0.0046,0.0562,1110,-0.0976,-0.1957,968227,-0.0626,0.0705,50,0.9231,0.087,1.6316,-0.6184,0.2105
201803,94559,"napa, ca",NULL,799050,0.0739,0,36,0.0286,0,29,-0.6081,-0.6329,24,0.2,0.5,0,NULL,NULL,4,-0.5,-0.6667,20,0.1765,0.6667,474.7399703,-0.0508,0.0378,1688,-0.0288,-0.1195,938652,0.0001,-0.0803,56,0.0769,0.1667,0.5556,0.0698,0.2222
201803,94531,"antioch, ca",NULL,499050,-0.007,0.0675,35,0.2963,0.4,18,-0.2941,-0.28,48,0.5,0.3333,0,-1,NULL,4,0,NULL,63,0.0678,0.0328,229.023105,0.0531,0.1498,2110,-0.1008,-0.0742,511167,0.0028,0.0789,98,0.1395,0.1395,1.8,-0.3852,-0.64
201803,94523,"pleasant hill, ca",NULL,780050,0.0577,0.0759,29,0.2083,0.0741,18,0.8,0.2414,44,0,-0.0833,0,NULL,NULL,8,NULL,1,38,0.4615,0.0556,461.7940199,0.0023,0.0796,1714,0.187,0.1232,814426,0.0651,0.0554,67,0.34,0.0635,1.3103,0.227,-0.023
201803,94115,"san francisco, ca",NULL,1499050,0.1335,-0.2865,29,0.16,0.2083,29,1,-0.1471,28,-0.125,1.3333,0,NULL,NULL,0,NULL,NULL,30,0.3043,0.0714,1057.235421,0.0065,-0.0676,1346,-0.0186,-0.0434,3282453,0.1092,-0.1681,59,0.2292,0.1346,1.0345,0.1145,-0.1322
201803,94518,"concord, ca",NULL,698850,0.0314,0.0084,27,0.125,0.5,29,0.234,-0.2162,36,0.2857,0.5,0,NULL,NULL,4,0,0,33,0.2692,-0.1081,387.0967742,0.0207,0.0601,1869,0.0441,0.0485,719043,-0.0222,0.0335,60,0.2,0.0909,1.2222,0.1389,-0.8333
201803,94118,"san francisco, ca",NULL,1845050,0.0486,-0.2758,15,0.25,0.875,11,-0.2667,0.2222,12,-0.25,0,0,NULL,NULL,4,NULL,NULL,17,0.4167,1.4286,1047.567568,0.208,0.1384,1635,0.0525,-0.0969,2192513,0.1937,-0.4729,32,0.3333,1.1333,1.1333,0.1333,0.2583
201803,94402,"san mateo, ca",NULL,1750550,0.258,0.2791,17,0.5455,0.5455,14,0.4,-0.0968,28,0.4,0.75,0,NULL,NULL,0,NULL,NULL,15,1.1429,-0.1667,948.7017099,-0.0249,0.2355,1710,-0.0198,-0.0534,1876988,0.1696,0.2021,32,0.7778,0.1034,0.8824,0.246,-0.754
201803,94590,"vallejo, ca",NULL,350050,-0.0208,0.0378,35,0.2069,0.3462,22,-0.5368,-0.2903,32,0.6,0.6,4,NULL,NULL,0,-1,-1,10,0.25,-0.4737,272.2222222,-0.0284,0.0179,1460,0.0634,0.2284,439236,0.056,0.1877,45,0.2162,0,0.2857,0.0099,-0.4451
201803,94114,"san francisco, ca",NULL,1820050,-0.2133,-0.0891,33,0.1,-0.2143,24,0.6552,0.0213,44,0.1,0.2222,0,NULL,-1,4,NULL,-0.5,23,0.15,-0.1481,1030.344828,-0.0402,0.123,1696,-0.143,0.1042,2578756,-0.049,0.0873,56,0.12,-0.1884,0.697,0.0303,0.0541
201803,94605,"oakland, ca",NULL,630050,0.0088,0.2,53,-0.0364,0.1522,32,0.1636,-0.1351,44,-0.0833,-0.0833,4,0,NULL,4,0,0,61,0.1296,0,413.1932484,-0.0262,0.1494,1564,0.1449,0.0968,698111,0.0842,0.1472,114,0.0459,0.0654,1.1509,0.1691,-0.1751
201803,95476,"sonoma, ca",*,1245050,0.1897,NULL,62,0.2157,NULL,33,-0.5926,-0.2826,44,0.5714,-0.0833,0,NULL,NULL,16,0.3333,0,16,-0.2,-0.6,568.3544304,-0.002,0.1011,1975,0.1149,0.1905,1788318,0.2737,0.1038,78,0.0986,-0.25,0.2581,-0.1341,-0.3669
201803,94803,"el sobrante, ca",NULL,619050,0.0347,0.0907,28,0.12,0.0769,24,0.2,0.0213,28,0,-0.125,0,NULL,NULL,4,0,NULL,32,0.2308,0.4545,324.3062521,-0.006,0.164,1692,0.0267,-0.1476,591975,0.0297,0.1017,60,0.1765,0.25,1.1429,0.1029,0.2967
201803,94603,"oakland, ca",NULL,460050,0.1501,0.1501,27,0.4211,-0.1818,16,-0.4182,-0.5844,32,0.6,0.3333,0,NULL,NULL,4,NULL,NULL,40,0.1111,0.25,386.2815884,0.0222,0.0551,1108,0.0336,-0.0285,474009,0.1303,0.1627,67,0.2182,0.0308,1.4815,-0.4133,0.5118
201803,94806,"san pablo, ca",*,490050,0.0103,NULL,51,0.275,NULL,29,0.3488,NULL,48,0.2,0.5,0,NULL,NULL,8,NULL,NULL,50,0.1111,0.1628,333.1020125,-0.0291,0.2419,1302,-0.0125,0.0937,502148,-0.0049,0.1871,101,0.1882,0.3117,0.9804,-0.1446,-0.2843
201803,94044,"pacifica, ca",NULL,950000,-0.0089,0.0526,22,0.1579,-0.2667,10,-0.1667,-0.6491,36,0.2857,0.125,0,NULL,NULL,0,NULL,-1,34,0.619,-0.1905,687.5,0.0027,0.1169,1450,-0.0136,-0.1104,1141713,-0.0153,-0.2885,56,0.4,-0.2222,1.5455,0.4402,0.1455
201803,94565,"pittsburg, ca",NULL,499050,0.003,0.2193,71,-0.1548,0.3396,30,0.1765,0.0526,64,-0.3333,-0.1579,4,-0.8571,NULL,8,0,NULL,115,0.1979,-0.065,281.0158201,0.0358,0.1484,1846,-0.0516,0.1661,518798,0.0136,0.1778,186,0.0333,0.0568,1.6197,0.4769,-0.701
201803,95620,"dixon, ca",NULL,454950,-0.0089,0.0111,22,0.2222,0.2941,30,1.3077,0.25,24,0.5,0.2,0,NULL,NULL,4,NULL,0,9,-0.1818,-0.3077,257.5757576,-0.0317,0.1536,1860,0.138,-0.1137,549218,-0.0352,0.107,31,0.069,0.0333,0.4091,-0.202,-0.3556
201803,95035,"milpitas, ca",NULL,1098050,0.0408,0.2563,25,0.9231,-0.2188,9,-0.1818,-0.5135,56,1,0.5556,4,NULL,NULL,0,NULL,-1,38,0.0556,-0.0732,645.751634,-0.0324,0.1959,1530,-0.0371,-0.0183,1152924,-0.2154,0.3056,63,0.2857,-0.137,1.52,-1.2492,0.2388
201803,94546,"castro valley, ca",NULL,700000,-0.091,-0.0464,17,0.2143,-0.1905,23,0.15,0.1795,24,0.2,-0.25,0,NULL,NULL,0,NULL,NULL,28,0,-0.2632,471.4439655,-0.0331,0.112,1426,-0.0612,-0.0871,782195,-0.0295,0.018,45,0.0714,-0.2373,1.6471,-0.3529,-0.1625
201803,94804,"richmond, ca",NULL,440050,0.0185,0.0772,29,0.1154,-0.275,26,1.2609,-0.1475,32,-0.2,0.1429,0,NULL,NULL,0,NULL,-1,41,0.025,-0.2115,432.3499491,0.0405,0.1422,1060,0.0192,0.0019,460646,0.0073,0.0745,70,0.0606,-0.2391,1.4138,-0.1247,0.1138
201803,94134,"san francisco, ca",*,895050,-0.1032,NULL,17,0.4167,NULL,16,-0.1579,NULL,24,2,2,0,NULL,NULL,0,NULL,NULL,16,0.6,0.2308,648.6486486,-0.0399,-0.0602,1334,-0.2036,0.2116,880098,-0.0562,0.0309,33,0.5,0.5714,0.9412,0.1078,-0.6838
201803,94602,"oakland, ca",NULL,849050,0.2146,0.152,20,0.0526,0.0526,15,0.2,-0.3333,28,0.1667,0,0,NULL,NULL,0,NULL,NULL,19,0.4615,-0.24,539.7448479,0.031,0.0465,1526,-0.011,0.1711,856009,0.1536,0.1571,39,0.2188,-0.1136,0.95,0.2658,-0.3658
201803,94621,"oakland, ca",NULL,410050,0.0381,0.1884,17,-0.2609,0.1333,35,0.0606,-0.1954,12,-0.5,0.5,0,NULL,NULL,4,0,NULL,34,-0.0286,0.0303,443.7229437,0.1916,0.3456,978,-0.089,-0.0774,414370,0.0046,0.201,51,-0.1207,0.0625,2,0.4783,-0.2
201803,94587,"union city, ca",*,918938,0.0972,NULL,20,0.25,-0.4118,9,0,-0.4706,60,0.5,0,0,NULL,NULL,0,NULL,NULL,41,0.025,-0.3881,508.355321,-0.019,0.1403,1703,0.1197,0.2504,930204,0.1308,0.314,61,0.0893,-0.396,2.05,-0.45,0.0794
201803,94566,"pleasanton, ca",NULL,1499050,0.0631,0.1055,37,0.1935,-0.0976,23,0.0952,0.0952,44,0,-0.1538,0,NULL,-1,8,1,0,49,0.6333,0.0208,557.3905863,-0.0023,0.1088,2422,0.0213,-0.1484,1985268,0.0506,0.139,86,0.4098,-0.0337,1.3243,0.3566,0.1536
201803,94920,"belvedere tiburon, ca",NULL,3750050,-0.2059,0.0176,52,0.1064,0.0612,39,-0.5063,-0.22,24,0.2,1,0,NULL,NULL,12,0.5,-0.25,8,1.6667,0.6,1129.032258,-0.0392,0.1724,3243,-0.1294,-0.0377,5036012,-0.1032,0.1158,60,0.2,0.1111,0.1538,0.09,0.0518
201803,94501,"alameda, ca",NULL,875950,-0.013,-0.1197,31,0.3478,-0.1842,21,0.2353,-0.087,32,-0.1111,0.1429,0,NULL,NULL,4,NULL,NULL,32,-0.0303,-0.0857,598.4555985,-0.0089,0.1473,1295,-0.1613,-0.2648,974873,0.0199,0.0016,63,0.125,-0.137,1.0323,-0.4025,0.1112
201803,94022,"los altos, ca",*,4998938,-0.3325,0.1908,17,-0.0556,NULL,25,-0.5283,0.0638,24,2,-0.25,0,NULL,NULL,0,NULL,NULL,17,0.7,-0.1053,1425.315931,0.0458,0.2322,4450,-0.1696,0.2377,5870456,-0.1424,0.1776,34,0.2143,-0.3333,1,0.4444,0.4063
201803,94520,"concord, ca",NULL,485050,0.0441,0.214,13,0.4444,-0.3158,15,0.0345,-0.4545,20,0,-0.1667,4,NULL,NULL,0,NULL,-1,22,-0.1852,-0.3714,407.9254079,0.0796,0.3742,1139,-0.0236,0.0275,460235,0.0378,0.0765,35,-0.0278,-0.3519,1.6923,-1.3077,-0.1498
201803,94580,"san lorenzo, ca",NULL,675050,0.0563,0.2021,14,0.75,0.1667,11,-0.3333,-0.12,20,0,0.25,0,-1,NULL,0,NULL,NULL,27,0.6875,0.35,467.7661891,-0.0476,0.1157,1469,0.0684,0.171,668186,0.0477,0.2463,41,0.7083,0.2813,1.9286,-0.0714,0.2619
201803,94062,"redwood city, ca",NULL,2998050,-0.0997,0.0519,44,0.6296,0.2941,32,-0.1467,0.0323,40,1,0.4286,0,NULL,NULL,4,0,NULL,19,0.1875,0,1094.375,0.0219,0.1294,3700,-0.075,0.0137,7186238,-0.0627,0.1493,63,0.4651,0.1887,0.4318,-0.1608,-0.127
201803,94947,"novato, ca",NULL,1089050,-0.0906,0.3742,18,0.125,0.5,11,-0.0435,-0.3125,28,0.75,0.1667,0,NULL,NULL,4,0,NULL,11,1.2,-0.2143,483.7223587,0.0777,0.1736,2354,-0.0932,0.2642,1172984,-0.0234,0.3819,29,0.381,0.1154,0.6111,0.2986,-0.5556
201803,94105,"san francisco, ca",NULL,1945050,0.0146,0.233,52,-0.0189,0.1556,36,-0.0526,0.1429,28,-0.125,0.1667,0,NULL,NULL,4,-0.5,NULL,22,-0.0435,0.2222,1510.55409,-0.0042,0.1623,1286,0.0051,0.0515,2537515,-0.0079,0.1935,74,-0.0263,0.1746,0.4231,-0.0109,0.0231
201803,94903,"san rafael, ca",NULL,998950,0.2226,0.2977,34,0.2593,-0.1905,24,-0.0943,0.0909,28,0,-0.3,0,NULL,NULL,12,NULL,2,18,0.2857,0.2,509.9675475,-0.0183,-0.0124,1890,0.0871,0.4078,1032301,0.0849,0.1876,52,0.2683,-0.0877,0.5294,0.0109,0.1723
201803,94556,"moraga, ca",NULL,1429050,0.0135,-0.0111,22,0.375,0.1,22,1.2,0.1579,24,0,0,0,NULL,NULL,4,NULL,0,21,0.9091,0.1053,507.2772453,-0.0676,-0.1315,2828,0.0286,0.0898,1506368,-0.0425,-0.0048,43,0.5926,0.1026,0.9545,0.267,0.0045
201803,94107,"san francisco, ca",NULL,1295050,0.2131,0.0181,38,0.3571,-0.2963,17,-0.1707,-0.5405,48,1,0.5,0,NULL,NULL,0,-1,-1,39,0.1471,0.2188,1064.713715,0.0618,0.1696,1105,0.1083,-0.0807,1444503,0.2287,0.0381,77,0.2419,-0.1047,1.0263,-0.188,0.4337
201803,94538,"fremont, ca",*,990050,0.0438,0.2298,19,0.0556,NULL,15,1.5,0.5,44,-0.1538,-0.2667,0,NULL,NULL,0,NULL,-1,59,0,0.1569,680.0486618,0.0939,0.1742,1428,0.0142,0.1383,956763,0.0578,0.228,78,0.013,-0.1034,3.1053,-0.1725,1.6886
201803,94103,"san francisco, ca",NULL,899050,0.0595,-0.1586,26,0,-0.0714,25,0.6667,-0.1379,16,-0.3333,0,0,NULL,NULL,0,NULL,NULL,24,0.5,0.6,1217.171717,0.0503,0.3099,845,0.0006,-0.2398,1166279,0.1859,-0.3742,50,0.1905,0.1628,0.9231,0.3077,0.3874
201803,94558,"napa, ca",NULL,779050,-0.0226,-0.1064,104,0.3684,-0.1613,28,-0.5591,-0.4563,68,0.2143,0,0,NULL,-1,20,0.25,-0.4444,34,0.2143,-0.4688,485.4211663,-0.0253,0.1377,1876,-0.0429,-0.0643,1833286,0.1784,0.1759,138,0.3269,-0.266,0.3269,-0.0415,-0.1892
201803,94536,"fremont, ca",NULL,849050,-0.0816,0.0095,34,0.5455,-0.0811,10,0.1111,-0.375,64,0.1429,0.0667,0,NULL,NULL,0,NULL,-1,68,0.6585,0.2364,589.7509317,0.0063,0.051,1262,-0.1525,-0.145,861789,-0.0696,0.0429,102,0.619,0.1087,2,0.1364,0.5135
201803,94123,"san francisco, ca",NULL,3700050,-0.0734,-0.2595,21,-0.125,-0.0455,37,0.4231,0.3214,16,0,-0.2,0,NULL,NULL,8,0,NULL,9,1.25,-0.1,1254.946728,0.043,0.162,2345,0,0.4,7019363,0.0632,0.1337,30,0.0714,-0.0625,0.4286,0.2619,-0.026
201803,94080,"south san francisco, ca",NULL,900050,0.0056,0.2203,14,0,-0.6,10,0.1111,-0.4595,32,0.3333,-0.2727,0,NULL,NULL,0,NULL,NULL,33,0.0645,-0.3265,733.1002331,0.0414,0.1933,1105,-0.1533,-0.0527,964783,0.0141,0.1472,47,0.0444,-0.4405,2.3571,0.1429,0.9571
201803,94521,"concord, ca",NULL,640050,-0.0062,0.0079,31,0.1481,-0.1622,22,0.2222,0.0476,52,0.1818,0.0833,0,-1,NULL,4,-0.5,0,57,0.3256,-0.0806,377.2972973,0.0428,0.1022,1576,-0.0805,-0.1139,657941,-0.0127,-0.0253,88,0.2571,-0.1111,1.8387,0.2461,0.163
201803,94577,"san leandro, ca",*,629050,-0.0209,NULL,33,0.4348,NULL,25,0.2195,NULL,36,0.2857,0.2857,0,NULL,NULL,0,-1,NULL,37,0.2333,0.1212,485.0444624,0.0581,0.2034,1237,-0.0283,-0.1189,661597,0.014,0.0175,70,0.3208,0.4894,1.1212,-0.1831,-1.2359
201803,94553,"martinez, ca",NULL,625050,0.0081,-0.0383,37,0.1563,-0.2885,17,-0.1707,0,44,0.2222,-0.3529,0,NULL,NULL,4,0,-0.5,52,-0.0189,-0.2,376.5618077,-0.0052,0.0249,1665,0.0505,-0.0793,714111,0.0162,-0.1126,89,0.0471,-0.2393,1.4054,-0.2508,0.1554
201803,94560,"newark, ca",NULL,899050,0.0424,0.2108,17,0.7,-0.2917,9,0.2857,-0.25,36,0.125,-0.3571,0,NULL,NULL,0,NULL,NULL,40,0.25,-0.3333,644.6188341,0.14,0.3007,1283,-0.0852,-0.1069,872970,0.007,0.1991,57,0.3571,-0.3214,2.3529,-0.8471,-0.1471
201803,94611,"oakland, ca",NULL,1199050,0.0042,0.099,49,0.96,0.0426,11,0.1,-0.4054,60,0.5,0.25,0,NULL,NULL,4,NULL,0,32,0.3333,-0.1351,551.6111415,-0.0835,-0.0497,2341,0.1244,-0.0106,1412405,0.1466,-0.0561,81,0.6531,-0.0357,0.6531,-0.3069,-0.1342
201803,94507,"alamo, ca",NULL,2300050,-0.0285,0.1871,40,0,0.1429,40,0.3793,0.4035,24,0,-0.1429,0,NULL,NULL,4,-0.5,-0.6667,25,1.0833,0.0417,582.3293173,0.02,0.0408,4761,-0.0294,0.1705,4134521,-0.0648,0.3157,65,0.25,0.1017,0.625,0.325,-0.0607
201803,94401,"san mateo, ca",*,1025050,-0.0367,0.2615,27,0.2857,0.2857,29,0.5676,NULL,24,0,-0.4,0,NULL,NULL,4,NULL,NULL,22,-0.2903,-0.3125,807.8913325,0.0423,0.2122,1235,-0.0352,0.2156,1003595,-0.0519,0.211,49,-0.0577,-0.0755,0.8148,-0.6614,-0.709
201803,94960,"san anselmo, ca",NULL,1500049,0.0003,-0.0625,17,0.2143,0.0625,20,0.4815,0.4815,20,0.6667,-0.1667,0,NULL,NULL,4,NULL,NULL,4,1,-0.3333,632.1202532,-0.1137,-0.1064,2578,0.023,0.0784,1773992,0.0665,-0.0406,21,0.3125,-0.0455,0.2353,0.0924,-0.1397
201803,94133,"san francisco, ca",NULL,1720050,-0.4625,-0.2643,17,0.5455,0.8889,19,0.0857,-0.6,16,0.3333,3,0,NULL,NULL,0,-1,NULL,10,1,9,1066.737288,-0.3773,-0.1846,991,-0.3868,-0.3506,3407384,-0.0985,-0.0965,27,0.6875,1.7,0.5882,0.1337,0.4771
201803,94533,"fairfield, ca",NULL,397550,-0.0809,0.126,75,0.2295,0.4706,22,0.4194,0.8333,76,0.4615,0.0556,8,NULL,1,12,0,-0.25,38,0.3103,0.1176,238.2172131,0.003,0.0505,1692,-0.1303,0.1102,426754,-0.0528,0.1411,113,0.2556,0.3294,0.5067,0.0313,-0.16
201803,94124,"san francisco, ca",NULL,895050,0.0147,0.1792,27,0.125,-0.2286,40,0.2121,0.6327,16,0.3333,-0.2,0,NULL,NULL,0,NULL,-1,18,-0.1,-0.25,728.3464567,0.0169,0.2187,1212,-0.0008,-0.0442,888843,0.0127,0.1859,45,0.0227,-0.2373,0.6667,-0.1667,-0.019
201803,94110,"san francisco, ca",NULL,1249050,-0.0355,-0.1668,35,-0.0541,-0.2222,25,1.0833,0.3158,36,-0.25,-0.1818,0,NULL,NULL,8,NULL,0,31,0.1923,-0.2619,885.7999455,-0.0372,0.03,1150,-0.0213,-0.211,1407378,-0.0477,-0.1734,66,0.0476,-0.2414,0.8857,0.183,-0.0476
201803,94303,"palo alto, ca",NULL,1000050,-0.3651,-0.4364,18,0.2857,0,11,-0.2903,-0.56,28,0.1667,0.1667,0,NULL,NULL,0,NULL,-1,33,0.7368,0.7368,869.7247706,0.2356,-0.1528,1410,-0.1028,-0.1847,1879063,-0.0524,-0.1585,51,0.5455,0.3784,1.8333,0.4762,0.7778
201803,94506,"danville, ca",NULL,1788050,0.0153,0.2123,62,0.4419,0.2653,26,0.0196,0.3333,48,0.0909,-0.0769,0,NULL,NULL,8,1,0,40,0.6,-0.0476,477.2802107,-0.0049,0.0589,3851,-0.0155,0.1098,2390358,-0.023,0.3248,102,0.5,0.1209,0.6452,0.0638,-0.212
201803,94598,"walnut creek, ca",NULL,975050,0,0.0381,22,-0.0435,-0.1852,22,-0.0222,0.2571,32,0.1429,0,0,NULL,NULL,4,0,0,29,0.2609,0,499.9494949,-0.0338,0.0758,1866,-0.0218,-0.0812,1157507,0.0219,0.2137,51,0.1087,-0.0893,1.3182,0.3182,0.2441
201803,94568,"dublin, ca",NULL,988938,-0.0257,0.0393,51,0.186,-0.2714,14,0,-0.3913,92,0.2105,0.0952,8,NULL,NULL,8,NULL,-0.6,107,0.5286,0.2159,458.8191049,0.0291,0.1061,2097,-0.0312,0.0079,1033021,-0.0483,0.0718,158,0.3982,0,2.098,0.4701,0.8409
201803,94513,"brentwood, ca",NULL,635050,-0.0379,-0.0108,104,-0.0545,-0.0877,23,-0.2459,-0.3784,124,0.4762,0.4091,8,-0.6667,NULL,20,0.6667,0,134,0.1964,0.1261,268.8066581,0.0345,0.1404,2343,-0.0543,-0.1205,731985,-0.0296,-0.0202,238,0.0721,0.0215,1.2885,0.2703,0.2446
201803,94542,"hayward, ca",NULL,1188050,-0.0682,0.081,17,0.0625,-0.2609,32,-0.1467,0.0492,16,1,0.3333,0,NULL,NULL,0,NULL,NULL,32,-0.0857,0.28,388.6925795,-0.1005,0.09,3237,-0.1037,0.0743,1150421,-0.1174,0.0904,49,-0.0392,0.0208,1.8824,-0.3051,0.7954
201803,94517,"clayton, ca",NULL,840050,-0.0164,0.0256,24,0.6,0.6,21,0.3548,-0.4167,20,0.25,0,0,NULL,NULL,4,NULL,NULL,16,0.4545,-0.36,385.077187,0.0123,0.0254,2313,0,0.0721,876892,-0.0578,0.022,40,0.5385,0,0.6667,-0.0667,-1
201803,94949,"novato, ca",NULL,1169050,-0.0168,0.2476,13,-0.1875,0,18,0.2414,-0.3455,16,-0.3333,0.3333,0,NULL,NULL,4,NULL,NULL,10,4,-0.2308,484.8744292,0.0843,0.1591,2411,0.0088,0.1594,1172132,-0.1065,0.368,23,0.2778,-0.1154,0.7692,0.6442,-0.2308
201803,94607,"oakland, ca",NULL,725050,0,0.0677,24,0.6,0,20,0.6667,-0.2727,16,-0.3333,0,0,NULL,NULL,0,NULL,NULL,28,0,-0.125,574.0300871,0.0342,0.0172,1246,-0.0135,0.0188,743452,-0.0061,0.0625,52,0.2093,-0.0714,1.1667,-0.7,-0.1667
201803,94131,"san francisco, ca",NULL,1472050,-0.1361,0.0628,23,0.2778,-0.0417,15,0.0345,0.2,28,-0.2222,-0.2222,0,NULL,NULL,0,NULL,NULL,25,0.1905,0.25,839.4736842,-0.1424,-0.0052,1485,-0.1755,0.1516,2115308,-0.055,0.1394,48,0.2308,0.0909,1.087,-0.0797,0.2536
